"Age","CabinNumCryo","CabinSize","CryoSleep","Deck","Destination","FoodCourt","GID","GroupSize","HasSpent","HomePlanet","IID","Num","RoomService","ShoppingMall","Side","Spa","Spending","VIP","VRDeck","Cabin","PassengerId","Name","Transported","Train","LastName","GroupTrain","GroupNumCabinsNA","GroupNumCabins","GroupNumTransported","GroupNumNotTransported","GroupCabinMode","GroupNumInCabinMode","GroupNumHomePlanets","GroupNumDestinations","GroupHomePlanetMode","GroupDestinationMode","CabinNumNATransported","CabinNumTransported","CabinNumNotTransported","CabinTransportedPct","SideNeighbors","SideNeighborsTransported","SideNeighborsTransportedPct","FrontNeighbors","FrontNeighborsTransported","FrontNeighborsTransportedPct","BackNeighbors","BackNeighborsTransported","BackNeighborsTransportedPct","DiagFrontNeighbors","DiagFrontNeighborsTransported","DiagFrontNeighborsTransportedPct","DiagBackNeighbors","DiagBackNeighborsTransported","DiagBackNeighborsTransportedPct"
30,0,1,"FALSE","G","TRAPPIST-1e",0,2396,2,TRUE,"Earth",2,386,854,30,"S",0,884,"FALSE",0,"G/386/S","2396_02","Sallie Handertiz","FALSE","TRUE","Handertiz","TRUE",0,2,0,2,"E/168/S",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,1,1,1,0,0,0,0,NA,1,0,0,1,0,0
49,0,1,"FALSE","G","TRAPPIST-1e",1,2395,1,TRUE,"Earth",1,387,712,0,"P",0,763.282718414231,"FALSE",50.2827184142307,"G/387/P","2395_01","Olgary Toddleton","FALSE","TRUE","Toddleton","TRUE",0,1,0,1,"G/387/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0
36,0,1,"FALSE","G","55 Cancri e",810,2397,1,TRUE,"Earth",1,387,0,0,"S",0,810,"FALSE",0,"G/387/S","2397_01","Elenna Raney","FALSE","TRUE","Raney","TRUE",0,1,0,1,"G/387/S",1,1,1,"Earth","55 Cancri e",0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1
42,1,1,"TRUE","G","PSO J318.5-22",0,2401,1,FALSE,"Earth",1,388,0,0,"P",0,0,"FALSE",0,"G/388/P","2401_01","Luise Francock","TRUE","TRUE","Francock","TRUE",0,1,1,0,"G/388/P",1,1,1,"Earth","PSO J318.5-22",0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,NA,1,0,0
25,0,1,"FALSE","G","TRAPPIST-1e",0,2403,1,TRUE,"Earth",1,388,7,0,"S",877,884,"FALSE",0,"G/388/S","2403_01","Antony Frederry","FALSE","TRUE","Frederry","TRUE",0,1,0,1,"G/388/S",1,1,1,"Earth",NA,0,0,1,0,1,1,1,0,0,NA,1,0,0,1,0,0,1,0,0
13,1,1,"TRUE","G","TRAPPIST-1e",0,2402,1,FALSE,"Earth",1,389,0,0,"P",0,0,"FALSE",0,"G/389/P","2402_01","Glenna Valezaley","FALSE","TRUE","Valezaley","TRUE",0,1,0,1,"G/389/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,0,0,NA,1,1,1,1,1,1,1,1,1,1,0,0
23,0,1,"FALSE","G","TRAPPIST-1e",0,2408,1,TRUE,"Earth",1,389,62,0,"S",0,705,"FALSE",643,"G/389/S","2408_01","Deaney Fersongs",NA,"FALSE","Fersongs","FALSE",0,1,0,0,"G/389/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1
20,0,1,"FALSE","G","TRAPPIST-1e",0,262,1,TRUE,"Earth",1,39,186,0,"S",602,888,"FALSE",100,"G/39/S","0262_01",NA,NA,"FALSE",NA,"FALSE",0,1,0,0,"G/39/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,NA,1,1,1
22,1,1,"TRUE","G","TRAPPIST-1e",0,2409,2,FALSE,"Earth",2,390,0,0,"P",0,0,"FALSE",0,"G/390/P","2409_02","Eulahy Pottonalden","TRUE","TRUE","Pottonalden","TRUE",0,2,1,1,"F/492/P",1,1,2,"Earth","55 Cancri e",0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,NA
18,1,1,"TRUE","G","PSO J318.5-22",0,2413,1,FALSE,"Earth",1,390,0,0,"S",0,0,"FALSE",0,"G/390/S","2413_01","Tyrona Barnoldeney","TRUE","TRUE","Barnoldeney","TRUE",0,1,1,0,"G/390/S",1,1,1,"Earth","PSO J318.5-22",0,1,0,1,1,1,1,1,0,0,0,0,NA,1,1,1,1,0,0
43,1,1,"TRUE","G","TRAPPIST-1e",0,2410,1,FALSE,"Earth",1,391,0,0,"P",0,0,"FALSE",0,"G/391/P","2410_01","Dia Beckeetter","TRUE","TRUE","Beckeetter","TRUE",0,1,1,0,"G/391/P",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,NA,1,1,1
43,0,1,"FALSE","G","TRAPPIST-1e",0,2416,1,TRUE,"Earth",1,391,9,1079,"S",0,1817,"FALSE",729,"G/391/S","2416_01","Lesley Nolds","FALSE","TRUE","Nolds","TRUE",0,1,0,1,"G/391/S",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,1,1,0,0,NA,1,1,1,1,1,1,1,1,1
24,1,1,"TRUE","G","TRAPPIST-1e",0,2412,1,FALSE,"Earth",1,392,0,0,"P",0,0,"FALSE",0,"G/392/P","2412_01","Rone Bertsontry","TRUE","TRUE","Bertsontry","TRUE",0,1,1,0,"G/392/P",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,0,0,NA,1,0,0,1,1,1,1,1,1,1,0,0
46,0,1,"FALSE","G","TRAPPIST-1e",0,2420,1,TRUE,"Earth",1,392,611,296,"S",0,907,"FALSE",0,"G/392/S","2420_01","Lelah Willynnedy",NA,"FALSE","Willynnedy","FALSE",0,1,0,0,"G/392/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
32,0,1,"FALSE","G","TRAPPIST-1e",31,2417,1,TRUE,"Earth",1,393,11,0,"P",836,887,"FALSE",9,"G/393/P","2417_01","Shanya Mcgowaymond","FALSE","TRUE","Mcgowaymond","TRUE",0,1,0,1,"G/393/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,NA,0,0,NA
34,0,1,"FALSE","G","TRAPPIST-1e",223,2424,1,TRUE,"Earth",1,393,34,1559,"S",0,1816,"FALSE",0,"G/393/S","2424_01","Hanna Fishopper","TRUE","TRUE","Fishopper","TRUE",0,1,1,0,"G/393/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,0,0,0,0,NA,0,0,NA,1,1,1,1,1,1
15,1,1,"TRUE","G","TRAPPIST-1e",0,2419,1,FALSE,"Earth",1,394,0,0,"P",0,0,"FALSE",0,"G/394/P","2419_01","Eriney Mclainez","TRUE","TRUE","Mclainez","TRUE",0,1,1,0,"G/394/P",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,0,0,NA,1,0,0,1,0,0,1,0,0,1,1,1
19,1,3,"FALSE","G","TRAPPIST-1e",0,2430,3,TRUE,"Earth",3,394,785,0,"S",0,785,"FALSE",0,"G/394/S","2430_03","Ronia Mcphernard",NA,"FALSE","Mcphernard","FALSE",0,1,0,0,"G/394/S",3,1,1,"Earth","TRAPPIST-1e",3,0,0,NA,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0
7,1,3,"TRUE","G","TRAPPIST-1e",0,2430,3,FALSE,"Earth",2,394,0,0,"S",0,0,"FALSE",0,"G/394/S","2430_02","Beathy Mcphernard",NA,"FALSE","Mcphernard","FALSE",0,1,0,0,"G/394/S",3,1,1,"Earth","TRAPPIST-1e",3,0,0,NA,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0
32,1,3,"TRUE","G","TRAPPIST-1e",0,2430,3,FALSE,"Earth",1,394,0,0,"S",0,0,"FALSE",0,"G/394/S","2430_01","Darry Mcphernard",NA,"FALSE","Mcphernard","FALSE",0,1,0,0,"G/394/S",3,1,1,"Earth","TRAPPIST-1e",3,0,0,NA,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0
20,1,1,"TRUE","G","TRAPPIST-1e",0,2423,1,FALSE,"Earth",1,395,0,0,"P",0,0,"FALSE",0,"G/395/P","2423_01","Bonya Boltond","FALSE","TRUE","Boltond","TRUE",0,1,0,1,"G/395/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,0,0,0,0,NA,1,1,1,1,0,0,0,0,NA
16,1,1,"TRUE","G","PSO J318.5-22",0,2451,1,FALSE,"Earth",1,395,0,0,"S",0,0,"FALSE",0,"G/395/S","2451_01","Valey Currisones","FALSE","TRUE","Currisones","TRUE",0,1,0,1,"G/395/S",1,1,1,"Earth","PSO J318.5-22",0,0,1,0,1,0,0,1,0,0,0,0,NA,0,0,NA,1,1,1
28,3,5,"FALSE","G","PSO J318.5-22",123.159056837961,2425,6,TRUE,"Earth",2,396,0,1059,"P",8,1273.15905683796,"FALSE",83,"G/396/P","2425_02","Trice Tranklinay",NA,"FALSE","Tranklinay","FALSE",1,2,0,0,"G/396/P",4,1,3,"Earth","TRAPPIST-1e",5,0,0,NA,1,0,0,0,0,NA,1,0,0,1,0,0,1,0,0
9,3,5,"FALSE","G","55 Cancri e",0,2425,6,FALSE,"Earth",4,396,0,0,"P",0,0,"FALSE",0,"G/396/P","2425_04","Elenna Tranklinay",NA,"FALSE","Tranklinay","FALSE",1,2,0,0,"G/396/P",4,1,3,"Earth","TRAPPIST-1e",5,0,0,NA,1,0,0,0,0,NA,1,0,0,1,0,0,1,0,0
4,3,5,"TRUE","G","TRAPPIST-1e",0,2425,6,FALSE,"Earth",6,396,0,0,"P",0,0,"FALSE",0,"G/396/P","2425_06","Lan Tranklinay",NA,"FALSE","Tranklinay","FALSE",1,2,0,0,"G/396/P",4,1,3,"Earth","TRAPPIST-1e",5,0,0,NA,1,0,0,0,0,NA,1,0,0,1,0,0,1,0,0
0,3,5,"TRUE","G","TRAPPIST-1e",0,2425,6,FALSE,"Earth",1,396,0,0,"P",0,0,"FALSE",0,"G/396/P","2425_01","Raulia Tranklinay",NA,"FALSE","Tranklinay","FALSE",1,2,0,0,"G/396/P",4,1,3,"Earth","TRAPPIST-1e",5,0,0,NA,1,0,0,0,0,NA,1,0,0,1,0,0,1,0,0
0,3,5,"TRUE","G","TRAPPIST-1e",0,2425,6,FALSE,"Earth",5,396,0,0,"P",0,0,"FALSE",0,"G/396/P","2425_05","Coley Tranklinay",NA,"FALSE","Tranklinay","FALSE",1,2,0,0,"G/396/P",4,1,3,"Earth","TRAPPIST-1e",5,0,0,NA,1,0,0,0,0,NA,1,0,0,1,0,0,1,0,0
69,1,1,"TRUE","G","TRAPPIST-1e",0,2461,1,FALSE,"Earth",1,396,0,0,"S",0,0,"FALSE",0,"G/396/S","2461_01","Idary Leeves","FALSE","TRUE","Leeves","TRUE",0,1,0,1,"G/396/S",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,0,0,NA,1,0,0,1,0,0,0,0,NA,1,0,0
34,1,1,"TRUE","G","TRAPPIST-1e",0,2434,2,FALSE,"Earth",1,397,0,0,"P",0,0,"FALSE",0,"G/397/P","2434_01","Meline Steelerettt",NA,"FALSE","Steelerettt","FALSE",0,2,0,0,"F/500/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,0,0,0,0,NA,0,0,NA,2,0,0,1,0,0
15,1,1,"TRUE","G","PSO J318.5-22",0,2462,1,FALSE,"Earth",1,397,0,0,"S",0,0,"FALSE",0,"G/397/S","2462_01","Yolana Flowensley","FALSE","TRUE","Flowensley","TRUE",0,1,0,1,"G/397/S",1,1,1,"Earth","PSO J318.5-22",0,0,1,0,0,0,NA,2,0,0,1,0,0,0,0,NA,0,0,NA
31,0,1,"FALSE","G","TRAPPIST-1e",1,2440,1,TRUE,"Earth",1,398,25,740,"P",0,766,"FALSE",0,"G/398/P","2440_01","Leondy Sawyerson",NA,"FALSE","Sawyerson","FALSE",0,1,0,0,"G/398/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,2,0,0,1,0,0,0,0,NA,0,0,0,1,0,0
23,0,2,"FALSE","G","TRAPPIST-1e",0,2470,2,TRUE,"Earth",1,398,139,0,"S",567,706,"FALSE",0,"G/398/S","2470_01","Mollen Bookst","FALSE","TRUE","Bookst","TRUE",0,1,0,2,"G/398/S",2,1,1,"Earth","TRAPPIST-1e",0,0,2,0,0,0,NA,0,0,0,1,0,0,1,0,0,0,0,NA
26,0,2,"FALSE","G","TRAPPIST-1e",61.154698301064,2470,2,TRUE,"Earth",2,398,0,0,"S",543,681.605865806854,"FALSE",77.4511675057898,"G/398/S","2470_02","Nance Bookst","FALSE","TRUE","Bookst","TRUE",0,1,0,2,"G/398/S",2,1,1,"Earth","TRAPPIST-1e",0,0,2,0,0,0,NA,0,0,0,1,0,0,1,0,0,0,0,NA
13,1,1,"TRUE","G","PSO J318.5-22",0,2456,1,FALSE,"Earth",1,399,0,0,"P",0,0,"FALSE",0,"G/399/P","2456_01","Dorey Jarvey","FALSE","TRUE","Jarvey","TRUE",0,1,0,1,"G/399/P",1,1,1,"Earth","PSO J318.5-22",0,0,1,0,0,0,0,1,1,1,0,0,NA,0,0,NA,2,0,0
21,0,1,"FALSE","G","TRAPPIST-1e",0,46,3,TRUE,"Earth",1,4,0,0,"P",1687,1779,"FALSE",92,"G/4/P","0046_01","Neilda Powery",NA,"FALSE","Powery","FALSE",0,2,0,0,"F/11/P",2,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,0,0,0,0,NA,3,2,0.666666666666667,0,0,NA,0,0,NA
32,0,1,"FALSE","G","TRAPPIST-1e",850,30,1,TRUE,"Earth",1,4,0,81,"S",437,1821,"FALSE",453,"G/4/S","0030_01","Ginia Morsentley","FALSE","TRUE","Morsentley","TRUE",0,1,0,1,"G/4/S",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,3,2,0.666666666666667
25,1,1,"TRUE","G","TRAPPIST-1e",0,235,1,FALSE,"Earth",1,40,0,0,"P",0,0,"FALSE",0,"G/40/P","0235_01","Monard Hickerson",NA,"FALSE","Hickerson","FALSE",0,1,0,0,"G/40/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,0,0,0,0,0,NA,0,0,0,1,1,1,0,0,NA
16,1,1,"TRUE","G","TRAPPIST-1e",0,2457,1,FALSE,"Earth",1,400,0,0,"P",0,0,"FALSE",0,"G/400/P","2457_01","Brada Raney","TRUE","TRUE","Raney","TRUE",0,1,1,0,"G/400/P",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,0,0,NA,0,0,NA,1,0,0,1,0,0,0,0,0
23,1,2,"FALSE","G","TRAPPIST-1e",182,2481,2,TRUE,"Earth",2,400,460,40,"S",40,787,"FALSE",65,"G/400/S","2481_02","Hanna Irwinson",NA,"FALSE","Irwinson","FALSE",1,1,0,0,"G/400/S",1,1,2,"Earth","55 Cancri e",2,0,0,NA,1,1,1,1,0,0,0,0,0,0,0,NA,1,0,0
22,1,2,"TRUE","G","55 Cancri e",0,2481,2,FALSE,"Earth",1,400,0,0,"S",0,0,"FALSE",0,"G/400/S","2481_01","Amela Irwinson",NA,"FALSE","Irwinson","FALSE",1,1,0,0,"G/400/S",1,1,2,"Earth","55 Cancri e",2,0,0,NA,1,1,1,1,0,0,0,0,0,0,0,NA,1,0,0
24,1,1,"TRUE","G","55 Cancri e",0,2459,1,FALSE,"Earth",1,401,0,0,"P",0,0,"FALSE",0,"G/401/P","2459_01","Vanney Kerrealds",NA,"FALSE","Kerrealds","FALSE",0,1,0,0,"G/401/P",1,1,1,"Earth","55 Cancri e",1,0,0,NA,1,0,0,1,1,1,1,1,1,0,0,NA,0,0,NA
25,0,1,"FALSE","G","PSO J318.5-22",2762,2491,1,TRUE,"Earth",1,401,2,552,"S",0,4707,"FALSE",1391,"G/401/S","2491_01","Eila Haydenzier","FALSE","TRUE","Haydenzier","TRUE",0,1,0,1,"G/401/S",1,1,1,"Earth","PSO J318.5-22",0,0,1,0,0,0,NA,0,0,NA,0,0,NA,1,1,1,1,1,1
28,1,1,"TRUE","G","PSO J318.5-22",0,2460,1,FALSE,"Earth",1,402,0,0,"P",0,0,"FALSE",0,"G/402/P","2460_01","Man Solon","TRUE","TRUE","Solon","TRUE",0,1,1,0,"G/402/P",1,1,1,"Earth","PSO J318.5-22",0,1,0,1,0,0,NA,1,0,0,0,0,NA,1,0,0,1,0,0
66,0,1,"FALSE","G","55 Cancri e",0,2495,1,TRUE,"Earth",1,402,595,0,"S",33,628,"FALSE",0,"G/402/S","2495_01",NA,NA,"FALSE",NA,"FALSE",0,1,0,0,"G/402/S",1,1,1,"Earth","55 Cancri e",1,0,0,NA,1,1,1,1,0,0,1,0,0,1,0,0,0,0,NA
45,0,1,"FALSE","G","TRAPPIST-1e",0,2471,1,TRUE,"Earth",1,403,0,450,"P",94,908,"FALSE",364,"G/403/P","2471_01","Brance Johnsby","FALSE","TRUE","Johnsby","TRUE",0,1,0,1,"G/403/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,NA
22,0,1,"FALSE","G","TRAPPIST-1e",44,2500,1,TRUE,"Earth",1,403,272,0,"S",1064,1798,"FALSE",418,"G/403/S","2500_01","Curtle Hoppernardy","FALSE","TRUE","Hoppernardy","TRUE",0,1,0,1,"G/403/S",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,0,0,1,0,0,0,0,NA,1,0,0,1,1,1
52,1,1,"TRUE","G","TRAPPIST-1e",0,2478,1,FALSE,"Earth",1,404,0,0,"P",0,0,"FALSE",0,"G/404/P","2478_01","Analdy Bardina","FALSE","TRUE","Bardina","TRUE",0,1,0,1,"G/404/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,0,0,0,0,NA,1,0,0,1,1,1,1,0,0
24,0,1,"FALSE","G","TRAPPIST-1e",12,2502,1,TRUE,"Earth",1,404,873,1,"S",0,889,"FALSE",3,"G/404/S","2502_01","Karlie Beckerson","FALSE","TRUE","Beckerson","TRUE",0,1,0,1,"G/404/S",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,NA,1,0,0
23,1,1,"TRUE","G","TRAPPIST-1e",0,2507,1,FALSE,"Earth",1,405,0,0,"P",0,0,"FALSE",0,"G/405/P","2507_01","Jordy Currisones",NA,"FALSE","Currisones","FALSE",0,1,0,0,"G/405/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
38,1,1,"TRUE","G","PSO J318.5-22",0,2527,1,FALSE,"Earth",1,405,0,0,"S",0,0,"FALSE",0,"G/405/S","2527_01","Dianie Brownings","TRUE","TRUE","Brownings","TRUE",0,1,1,0,"G/405/S",1,1,1,"Earth","PSO J318.5-22",0,1,0,1,0,0,NA,0,0,0,1,0,0,1,0,0,1,0,0
29,0,1,"FALSE","G","55 Cancri e",17,2516,1,TRUE,"Earth",1,406,75,0,"P",211,809,"FALSE",506,"G/406/P","2516_01","Enryn Romason","FALSE","TRUE","Romason","TRUE",0,1,0,1,"G/406/P",1,1,1,"Earth","55 Cancri e",0,0,1,0,0,0,0,1,1,1,0,0,NA,1,0,0,1,1,1
25,1,1,"TRUE","G","PSO J318.5-22",0,2531,1,FALSE,"Earth",1,407,0,0,"P",0,0,"FALSE",0,"G/407/P","2531_01","Derry Danielps","TRUE","TRUE","Danielps","TRUE",0,1,1,0,"G/407/P",1,1,1,"Earth","PSO J318.5-22",0,1,0,1,1,0,0,0,0,NA,1,0,0,2,2,1,0,0,0
18,0,1,"FALSE","G","TRAPPIST-1e",48,2548,1,TRUE,"Earth",1,407,852,0,"S",7,907,"FALSE",0,"G/407/S","2548_01","Emmax Vincenton","FALSE","TRUE","Vincenton","TRUE",0,1,0,1,"G/407/S",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,1,1,2,2,1,0,0,0,0,0,NA,1,0,0
48,0,1,"FALSE","G","55 Cancri e",0,2533,1,TRUE,"Earth",1,408,283,3,"P",0,392,"FALSE",106,"G/408/P","2533_01","Hen Kerrealds",NA,"FALSE","Kerrealds","FALSE",0,1,0,0,"G/408/P",1,1,1,"Earth","55 Cancri e",1,0,0,NA,2,2,1,1,0,0,1,1,1,0,0,NA,1,0,0
7,0,2,"FALSE","G","55 Cancri e",0,2552,3,FALSE,"Earth",2,408,0,0,"S",0,0,"FALSE",0,"G/408/S","2552_02","Dorice Vincenton","TRUE","TRUE","Vincenton","TRUE",0,2,3,0,"G/408/S",2,1,2,"Earth","55 Cancri e",0,2,0,1,0,0,NA,0,0,NA,1,0,0,1,0,0,1,1,1
4,0,2,"FALSE","G","55 Cancri e",0,2552,3,FALSE,"Earth",3,408,0,0,"S",0,0,"FALSE",0,"G/408/S","2552_03","Teryla Vincenton","TRUE","TRUE","Vincenton","TRUE",0,2,3,0,"G/408/S",2,1,2,"Earth","55 Cancri e",0,2,0,1,0,0,NA,0,0,NA,1,0,0,1,0,0,1,1,1
28,1,1,"TRUE","G","TRAPPIST-1e",0,2535,1,FALSE,"Earth",1,409,0,0,"P",0,0,"FALSE",0,"G/409/P","2535_01","Glene Bakerson","FALSE","TRUE","Bakerson","TRUE",0,1,0,1,"G/409/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,0,0,NA,1,0,0,0,0,NA,0,0,NA,2,2,1
15,1,1,"TRUE","G","TRAPPIST-1e",0,2563,1,FALSE,"Earth",1,409,0,0,"S",0,0,"FALSE",0,"G/409/S","2563_01","Glorey Holsen",NA,"FALSE","Holsen","FALSE",0,1,0,0,"G/409/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,0,0,0,0,NA,2,2,1,1,0,0,0,0,NA
50,0,1,"FALSE","G","TRAPPIST-1e",0,249,1,TRUE,"Earth",1,41,0,78,"P",751,907,"FALSE",78,"G/41/P","0249_01","Luise Prickmantes",NA,"FALSE","Prickmantes","FALSE",0,1,0,0,"G/41/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,1,1,1,0,0,0,0,NA,1,1,1,0,0,0
23,1,1,"TRUE","G","TRAPPIST-1e",0,303,1,FALSE,"Earth",1,41,0,0,"S",0,0,"FALSE",0,"G/41/S","0303_01","Oraryn Kirklander","TRUE","TRUE","Kirklander","TRUE",0,1,1,0,"G/41/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,0,0,NA,1,1,1,0,0,0,1,0,0,0,0,NA
78,1,1,"TRUE","G","55 Cancri e",0,2545,1,FALSE,"Earth",1,410,0,0,"P",0,0,"FALSE",0,"G/410/P","2545_01","Joycey Hoppernardy","FALSE","TRUE","Hoppernardy","TRUE",0,1,0,1,"G/410/P",1,1,1,"Earth","55 Cancri e",0,0,1,0,0,0,NA,1,1,1,1,0,0,0,0,NA,0,0,NA
33,0,1,"FALSE","G","TRAPPIST-1e",10,2566,1,TRUE,"Earth",1,410,878,0,"S",0,888,"FALSE",0,"G/410/S","2566_01","Blancy Ewisentley",NA,"FALSE","Ewisentley","FALSE",0,1,0,0,"G/410/S",1,1,1,"Earth",NA,1,0,0,NA,1,0,0,0,0,NA,0,0,NA,1,1,1,1,0,0
16,1,1,"TRUE","G","TRAPPIST-1e",0,2550,1,FALSE,"Earth",1,411,0,0,"P",0,0,"FALSE",0,"G/411/P","2550_01","Eliana Larlowelley","TRUE","TRUE","Larlowelley","TRUE",0,1,1,0,"G/411/P",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,0,0,NA,3,1,0.333333333333333,1,0,0,1,0,0,0,0,NA
9,2,2,"TRUE","G","TRAPPIST-1e",0,2577,2,FALSE,"Earth",2,411,0,0,"S",0,0,"FALSE",0,"G/411/S","2577_02","Jilley Delez",NA,"FALSE","Delez","FALSE",0,1,0,0,"G/411/S",2,1,1,"Earth","TRAPPIST-1e",2,0,0,NA,1,1,1,1,0,0,0,0,NA,3,1,0.333333333333333,1,0,0
19,2,2,"TRUE","G","TRAPPIST-1e",0,2577,2,FALSE,"Earth",1,411,0,0,"S",0,0,"FALSE",0,"G/411/S","2577_01","Catha Delez",NA,"FALSE","Delez","FALSE",0,1,0,0,"G/411/S",2,1,1,"Earth","TRAPPIST-1e",2,0,0,NA,1,1,1,1,0,0,0,0,NA,3,1,0.333333333333333,1,0,0
2,1,3,"FALSE","G","TRAPPIST-1e",0,2560,3,FALSE,"Earth",3,412,0,0,"P",0,0,"FALSE",0,"G/412/P","2560_03","Ireene Loway","FALSE","TRUE","Loway","TRUE",0,1,1,2,"G/412/P",3,1,2,"Earth","TRAPPIST-1e",0,1,2,0.333333333333333,1,0,0,0,0,NA,1,1,1,1,0,0,0,0,NA
21,1,3,"FALSE","G","TRAPPIST-1e",0,2560,3,TRUE,"Earth",2,412,882,0,"P",63.151022745237,945.151022745237,"FALSE",0,"G/412/P","2560_02","Herina Loway","FALSE","TRUE","Loway","TRUE",0,1,1,2,"G/412/P",3,1,2,"Earth","TRAPPIST-1e",0,1,2,0.333333333333333,1,0,0,0,0,NA,1,1,1,1,0,0,0,0,NA
0,1,3,"TRUE","G","PSO J318.5-22",0,2560,3,FALSE,"Earth",1,412,0,0,"P",0,0,"FALSE",0,"G/412/P","2560_01","Pennie Loway","TRUE","TRUE","Loway","TRUE",0,1,1,2,"G/412/P",3,1,2,"Earth","TRAPPIST-1e",0,1,2,0.333333333333333,1,0,0,0,0,NA,1,1,1,1,0,0,0,0,NA
24,0,1,"FALSE","G","TRAPPIST-1e",676,2580,1,TRUE,"Earth",1,412,19,0,"S",26,721,"FALSE",0,"G/412/S","2580_01","Gretty Pentss","FALSE","TRUE","Pentss","TRUE",0,1,0,1,"G/412/S",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,3,1,0.333333333333333,1,0,0,0,0,NA,0,0,NA,1,1,1
18,1,1,"TRUE","G","TRAPPIST-1e",0,2570,1,FALSE,"Earth",1,413,0,0,"P",0,0,"FALSE",0,"G/413/P","2570_01","Gabrie Summington",NA,"FALSE","Summington","FALSE",0,1,0,0,"G/413/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,0,0,1,1,1,3,1,0.333333333333333,0,0,NA,1,0,0
23,0,1,"FALSE","G","TRAPPIST-1e",121,2591,2,TRUE,"Earth",2,413,0,0,"S",568,817,"FALSE",128,"G/413/S","2591_02","Breney Coolerson","FALSE","TRUE","Coolerson","TRUE",0,2,0,2,"F/499/S",1,1,2,"Earth","PSO J318.5-22",0,0,1,0,0,0,NA,0,0,NA,1,0,0,1,1,1,3,1,0.333333333333333
28,0,1,"FALSE","G","TRAPPIST-1e",8,2571,1,TRUE,"Earth",1,414,145,557,"P",0,784,"FALSE",74,"G/414/P","2571_01","Janee Lamberguson","TRUE","TRUE","Lamberguson","TRUE",0,1,1,0,"G/414/P",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,0,0,NA,1,0,0,0,0,NA,0,0,NA,1,0,0
38,1,1,"TRUE","G","TRAPPIST-1e",0,2603,2,FALSE,"Earth",1,414,0,0,"S",0,0,"FALSE",0,"G/414/S","2603_01","Hanna Mejiarkerox",NA,"FALSE","Mejiarkerox","FALSE",0,2,0,0,"F/501/S",1,1,2,"Earth","55 Cancri e",1,0,0,NA,1,1,1,0,0,NA,1,0,0,1,0,0,0,0,NA
