"Age","CabinNumCryo","CabinSize","CryoSleep","Deck","Destination","FoodCourt","GID","GroupSize","HasSpent","HomePlanet","IID","Num","RoomService","ShoppingMall","Side","Spa","Spending","VIP","VRDeck","Transported","Cabin","PassengerId","Name","Train","LastName","GroupTrain","GroupNumCabinsNA","GroupNumCabins","GroupNumTransported","GroupNumNotTransported","GroupCabinMode","GroupNumInCabinMode","GroupNumHomePlanets","GroupNumDestinations","GroupHomePlanetMode","GroupDestinationMode","CabinNumNATransported","CabinNumTransported","CabinNumNotTransported","CabinTransportedPct","SideNeighbors","SideNeighborsTransported","SideNeighborsTransportedPct","FrontNeighbors","FrontNeighborsTransported","FrontNeighborsTransportedPct","BackNeighbors","BackNeighborsTransported","BackNeighborsTransportedPct","DiagFrontNeighbors","DiagFrontNeighborsTransported","DiagFrontNeighborsTransportedPct","DiagBackNeighbors","DiagBackNeighborsTransported","DiagBackNeighborsTransportedPct"
42,0,1,"FALSE","G","TRAPPIST-1e",477,5132,1,TRUE,"Earth",1,828,5049,0,"P",0,5526,"FALSE",0,"FALSE","G/828/P","5132_01","Veremy Ellson","TRUE","Ellson","TRUE",0,1,0,1,"G/828/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,0,0,NA,4,3,0.75,1,1,1,0,0,0,0,0,NA
38,1,1,"TRUE","G","PSO J318.5-22",0,5047,1,FALSE,"Earth",1,828,0,0,"S",0,0,"FALSE",0,"TRUE","G/828/S","5047_01","Shawne Edwartizman","FALSE","Edwartizman","FALSE",0,1,0,0,"G/828/S",1,1,1,"Earth","PSO J318.5-22",1,0,0,NA,1,0,0,0,0,0,0,0,NA,4,3,0.75,1,1,1
19,3,4,"TRUE","G","55 Cancri e",0,5133,8,FALSE,"Earth",6,829,0,0,"P",0,0,"FALSE",0,"TRUE","G/829/P","5133_06","Shanya Josey","TRUE","Josey","TRUE",0,2,3,5,"F/1046/P",4,1,3,"Earth","55 Cancri e",0,3,1,0.75,0,0,0,1,1,1,1,0,0,1,1,1,0,0,NA
24,3,4,"TRUE","G","PSO J318.5-22",0,5133,8,FALSE,"Earth",2,829,0,0,"P",0,0,"FALSE",0,"FALSE","G/829/P","5133_02","Hene Litthews","TRUE","Litthews","TRUE",0,2,3,5,"F/1046/P",4,1,3,"Earth","55 Cancri e",0,3,1,0.75,0,0,0,1,1,1,1,0,0,1,1,1,0,0,NA
36,3,4,"FALSE","G","55 Cancri e",0,5133,8,TRUE,"Earth",1,829,0,846,"P",0,846,"FALSE",0,"TRUE","G/829/P","5133_01","Benry Litthews","TRUE","Litthews","TRUE",0,2,3,5,"F/1046/P",4,1,3,"Earth","55 Cancri e",0,3,1,0.75,0,0,0,1,1,1,1,0,0,1,1,1,0,0,NA
17.9014141380076,3,4,"TRUE","G","PSO J318.5-22",0,5133,8,FALSE,"Earth",3,829,0,0,"P",0,0,"FALSE",0,"TRUE","G/829/P","5133_03","Lina Litthews","TRUE","Litthews","TRUE",0,2,3,5,"F/1046/P",4,1,3,"Earth","55 Cancri e",0,3,1,0.75,0,0,0,1,1,1,1,0,0,1,1,1,0,0,NA
22,0,1,"FALSE","G","TRAPPIST-1e",5,537,1,TRUE,"Earth",1,83,0,0,"P",320,677,"FALSE",352,"FALSE","G/83/P","0537_01","Kylen Staffersby","TRUE","Staffersby","TRUE",0,1,0,1,"G/83/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,1,1,1,0,0,2,1,0.5,0,0,NA,1,0,0
14,1,1,"TRUE","G","TRAPPIST-1e",0,567,1,FALSE,"Earth",1,83,0,0,"S",0,0,"FALSE",0,"TRUE","G/83/S","0567_01","Jeron Munozanson","TRUE","Munozanson","TRUE",0,1,1,0,"G/83/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,0,0,0,0,NA,1,0,0,1,0,0,2,1,0.5
19,1,1,"TRUE","G","TRAPPIST-1e",0,5144,1,FALSE,"Earth",1,830,0,0,"P",0,0,"FALSE",0,"TRUE","G/830/P","5144_01",NA,"TRUE",NA,"TRUE",0,1,1,0,"G/830/P",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,1,1,1,1,1,4,3,0.75,0,0,0,0,0,0
18,0,1,"FALSE","G","TRAPPIST-1e",794,5063,1,TRUE,"Earth",1,830,57.8251451271034,16,"S",0,867.825145127103,"FALSE",0,"TRUE","G/830/S","5063_01","Kennie Solinez","TRUE","Solinez","TRUE",0,1,1,0,"G/830/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,4,3,0.75
16,1,1,"TRUE","G","TRAPPIST-1e",0,5148,2,FALSE,"Earth",2,831,0,0,"P",0,0,"FALSE",0,"TRUE","G/831/P","5148_02","Jeanny Moodsey","TRUE","Moodsey","TRUE",0,2,1,1,"F/1051/P",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,NA,1,1,1
37,0,1,"FALSE","G","TRAPPIST-1e",56.3663011051618,5160,1,TRUE,"Earth",1,832,732,55.9031286426474,"P",156,1000.26942974781,"FALSE",0,"FALSE","G/832/P","5160_01","Ricke Hayersents","TRUE","Hayersents","TRUE",0,1,0,1,"G/832/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,0,0,NA,0,0,NA,1,1,1,1,1,1,0,0,0
2,1,1,"TRUE","G","55 Cancri e",0,5098,3,FALSE,"Earth",3,832,0,0,"S",0,0,"FALSE",0,"TRUE","G/832/S","5098_03","Delody Kellyons","FALSE","Kellyons","FALSE",1,2,0,0,"F/976/S",1,1,3,"Earth","55 Cancri e",1,0,0,NA,1,0,0,1,1,1,0,0,0,0,0,NA,1,1,1
19,0,1,"FALSE","G","TRAPPIST-1e",180,5172,1,TRUE,"Earth",1,833,0,712,"P",0,1778,"FALSE",886,"FALSE","G/833/P","5172_01","Armen Fielsenders","FALSE","Fielsenders","FALSE",0,1,0,0,"G/833/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,1,1,1,0,0,1,0,0,1,1,1,0,0,NA
31,0,1,"FALSE","G","TRAPPIST-1e",712,5104,1,TRUE,"Earth",1,833,25,0,"S",16,753,"FALSE",0,"TRUE","G/833/S","5104_01","Keitha Waltonnedy","TRUE","Waltonnedy","TRUE",0,1,1,0,"G/833/S",1,1,1,"Earth",NA,0,1,0,1,0,0,NA,1,1,1,0,0,NA,1,0,0,1,0,0
21,0,1,"FALSE","G","TRAPPIST-1e",0,5175,1,TRUE,"Earth",1,834,582,0,"P",148,783,"FALSE",53,"FALSE","G/834/P","5175_01","Andice Maystuarey","TRUE","Maystuarey","TRUE",0,1,0,1,"G/834/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,1,1,1,1,1,0,0,NA,1,1,1,1,1,1
29,1,1,"TRUE","G","TRAPPIST-1e",0,5106,1,FALSE,"Earth",1,834,0,0,"S",0,0,"FALSE",0,"TRUE","G/834/S","5106_01","Helle Barrez","TRUE","Barrez","TRUE",0,1,1,0,"G/834/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,NA
20,1,1,"TRUE","G","PSO J318.5-22",0,5180,1,FALSE,"Earth",1,835,0,0,"P",0,0,"FALSE",0,"TRUE","G/835/P","5180_01","Felia Gillock","TRUE","Gillock","TRUE",0,1,1,0,"G/835/P",1,1,1,"Earth","PSO J318.5-22",0,1,0,1,1,1,1,2,2,1,1,0,0,0,0,NA,1,1,1
47,0,1,"FALSE","G","PSO J318.5-22",1,5109,1,TRUE,"Earth",1,835,83,0,"S",654,741,"FALSE",3,"TRUE","G/835/S","5109_01","Hilia Joycerton","TRUE","Joycerton","TRUE",0,1,1,0,"G/835/S",1,1,1,"Earth","PSO J318.5-22",0,1,0,1,1,1,1,0,0,NA,1,1,1,2,2,1,1,0,0
4,1,2,"TRUE","G","TRAPPIST-1e",0,5182,2,FALSE,"Earth",1,836,0,0,"P",0,0,"FALSE",0,"TRUE","G/836/P","5182_01","Crisey Georgasey","TRUE","Georgasey","TRUE",0,1,2,0,"G/836/P",2,1,1,"Earth","TRAPPIST-1e",0,2,0,1,0,0,NA,1,1,1,1,1,1,1,1,1,1,1,1
25,1,2,"FALSE","G","TRAPPIST-1e",0,5182,2,TRUE,"Earth",2,836,322,81,"P",3,704,"FALSE",298,"TRUE","G/836/P","5182_02","Berna Georgasey","TRUE","Georgasey","TRUE",0,1,2,0,"G/836/P",2,1,1,"Earth","TRAPPIST-1e",0,2,0,1,0,0,NA,1,1,1,1,1,1,1,1,1,1,1,1
22,0,1,"FALSE","G","TRAPPIST-1e",0,5113,1,TRUE,"Earth",1,836,0,0,"S",889,889,"FALSE",0,"FALSE","G/836/S","5113_01","Gleney Patthews","FALSE","Patthews","FALSE",0,1,0,0,"G/836/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,"FALSE","G","TRAPPIST-1e",0,5184,1,FALSE,"Earth",1,837,0,0,"P",0,0,"FALSE",0,"TRUE","G/837/P","5184_01","Joelan Folemonley","TRUE","Folemonley","TRUE",0,1,1,0,"G/837/P",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,1,1,3,1,0.333333333333333,2,2,1,1,1,1,0,0,NA
31,0,1,"FALSE","G","TRAPPIST-1e",679,5127,2,TRUE,"Earth",1,837,0,0,"S",0,892,"FALSE",213,"TRUE","G/837/S","5127_01","Leneva Yanton","TRUE","Yanton","TRUE",0,2,1,1,"F/983/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,1,1,1,1,1,0,0,NA,3,1,0.333333333333333,2,2,1
9,2,3,"TRUE","G","TRAPPIST-1e",0,5188,3,FALSE,"Earth",2,838,0,0,"P",0,0,"FALSE",0,"TRUE","G/838/P","5188_02","Elindy Hessey","TRUE","Hessey","TRUE",0,1,1,2,"G/838/P",3,1,1,"Earth","TRAPPIST-1e",0,1,2,0.333333333333333,1,1,1,2,1,0.5,1,1,1,1,1,1,1,1,1
12,2,3,"TRUE","G","TRAPPIST-1e",0,5188,3,FALSE,"Earth",3,838,0,0,"P",0,0,"FALSE",0,"FALSE","G/838/P","5188_03","Wally Bootez","TRUE","Bootez","TRUE",0,1,1,2,"G/838/P",3,1,1,"Earth","TRAPPIST-1e",0,1,2,0.333333333333333,1,1,1,2,1,0.5,1,1,1,1,1,1,1,1,1
34,2,3,"FALSE","G","TRAPPIST-1e",160,5188,3,TRUE,"Earth",1,838,0,0,"P",611,815,"FALSE",44,"FALSE","G/838/P","5188_01","Chesty Bootez","TRUE","Bootez","TRUE",0,1,1,2,"G/838/P",3,1,1,"Earth","TRAPPIST-1e",0,1,2,0.333333333333333,1,1,1,2,1,0.5,1,1,1,1,1,1,1,1,1
37,1,1,"TRUE","G","TRAPPIST-1e",0,5130,1,FALSE,"Earth",1,838,0,0,"S",0,0,"FALSE",0,"TRUE","G/838/S","5130_01","Timmy Klindsayer","TRUE","Klindsayer","TRUE",0,1,1,0,"G/838/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,3,1,0.333333333333333,1,1,1,1,1,1,2,1,0.5,1,1,1
43,2,2,"TRUE","G","TRAPPIST-1e",0,5196,2,FALSE,"Earth",1,839,0,0,"P",0,0,"FALSE",0,"TRUE","G/839/P","5196_01","Gracey Haynard","TRUE","Haynard","TRUE",0,1,1,1,"G/839/P",2,1,1,"Earth","TRAPPIST-1e",0,1,1,0.5,1,1,1,1,1,1,3,1,0.333333333333333,1,1,1,1,1,1
0,2,2,"TRUE","G","TRAPPIST-1e",0,5196,2,FALSE,"Earth",2,839,0,0,"P",0,0,"FALSE",0,"FALSE","G/839/P","5196_02","Jenn Haynard","TRUE","Haynard","TRUE",0,1,1,1,"G/839/P",2,1,1,"Earth","TRAPPIST-1e",0,1,1,0.5,1,1,1,1,1,1,3,1,0.333333333333333,1,1,1,1,1,1
9,0,1,"FALSE","G","TRAPPIST-1e",0,5137,1,FALSE,"Earth",1,839,0,0,"S",0,0,"FALSE",0,"TRUE","G/839/S","5137_01","Milyn Llobsoney","TRUE","Llobsoney","TRUE",0,1,1,0,"G/839/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,2,1,0.5,1,1,1,1,1,1,1,1,1,3,1,0.333333333333333
26,0,1,"FALSE","G","TRAPPIST-1e",0,542,1,TRUE,"Earth",1,84,9,0,"P",0,887,"FALSE",878,"FALSE","G/84/P","0542_01","Landa Ments","TRUE","Ments","TRUE",0,1,0,1,"G/84/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,0,0,NA,0,0,NA,1,0,0,1,0,0,1,1,1
17,1,2,"TRUE","G","TRAPPIST-1e",0,578,2,FALSE,"Earth",1,84,0,0,"S",0,0,"FALSE",0,"TRUE","G/84/S","0578_01","Dont Hoppers","FALSE","Hoppers","FALSE",0,1,0,0,"G/84/S",2,1,1,"Earth","TRAPPIST-1e",2,0,0,NA,1,0,0,1,0,0,1,1,1,0,0,NA,1,0,0
44,1,2,"TRUE","G","TRAPPIST-1e",0,578,2,FALSE,"Earth",2,84,0,0,"S",0,0,"FALSE",0,"TRUE","G/84/S","0578_02","Nance Hoppers","FALSE","Hoppers","FALSE",0,1,0,0,"G/84/S",2,1,1,"Earth","TRAPPIST-1e",2,0,0,NA,1,0,0,1,0,0,1,1,1,0,0,NA,1,0,0
14,1,1,"TRUE","G","TRAPPIST-1e",0,5202,1,FALSE,"Earth",1,840,0,0,"P",0,0,"FALSE",0,"TRUE","G/840/P","5202_01","Jeret Berges","TRUE","Berges","TRUE",0,1,1,0,"G/840/P",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,1,1,2,1,0.5,2,1,0.5,1,1,1,1,1,1
23,1,1,"TRUE","G","PSO J318.5-22",0,5140,1,FALSE,"Earth",1,840,0,0,"S",0,0,"FALSE",0,"TRUE","G/840/S","5140_01","Elancy Pughanders","TRUE","Pughanders","TRUE",0,1,1,0,"G/840/S",1,1,1,"Earth","PSO J318.5-22",0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,0.5,2,1,0.5
48,1,2,"FALSE","G","PSO J318.5-22",2,5206,3,TRUE,"Earth",3,841,0,72,"P",554,771,"FALSE",143,"FALSE","G/841/P","5206_03","Ericia Briggston","TRUE","Briggston","TRUE",0,2,1,2,"G/841/P",2,1,2,"Earth","PSO J318.5-22",0,1,1,0.5,1,1,1,1,0,0,1,1,1,0,0,NA,1,1,1
28,1,2,"TRUE","G","55 Cancri e",0,5206,3,FALSE,"Earth",1,841,0,0,"P",0,0,"FALSE",0,"TRUE","G/841/P","5206_01","Alley Briggston","TRUE","Briggston","TRUE",0,2,1,2,"G/841/P",2,1,2,"Earth","PSO J318.5-22",0,1,1,0.5,1,1,1,1,0,0,1,1,1,0,0,NA,1,1,1
18,1,1,"TRUE","G","TRAPPIST-1e",0,5145,1,FALSE,"Earth",1,841,0,0,"S",0,0,"FALSE",0,"TRUE","G/841/S","5145_01","Shaele Mathison","TRUE","Mathison","TRUE",0,1,1,0,"G/841/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,2,1,0.5,0,0,NA,1,1,1,1,0,0,1,1,1
0,0,1,"FALSE","G","55 Cancri e",0,5214,1,FALSE,"Earth",1,842,0,0,"P",0,0,"FALSE",0,"FALSE","G/842/P","5214_01","Antony Hersons","TRUE","Hersons","TRUE",0,1,0,1,"G/842/P",1,1,1,"Earth","55 Cancri e",0,0,1,0,0,0,NA,1,0,0,2,1,0.5,0,0,NA,1,1,1
37,0,1,"FALSE","G","TRAPPIST-1e",0,5147,1,TRUE,"Earth",1,842,5,849,"S",0,854,"FALSE",0,"TRUE","G/842/S","5147_01","Therie Moorez","FALSE","Moorez","FALSE",0,1,0,0,"G/842/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,0,0,0,0,NA,1,1,1,1,0,0,2,1,0.5
30,1,1,"TRUE","G","TRAPPIST-1e",0,5216,1,FALSE,"Earth",1,843,0,0,"P",0,0,"FALSE",0,"FALSE","G/843/P","5216_01","Clard Hardson","TRUE","Hardson","TRUE",0,1,0,1,"G/843/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,0,0,NA,1,0,0,1,0,0,1,1,1,0,0,NA
20,1,1,"TRUE","G","TRAPPIST-1e",0,5153,1,FALSE,"Earth",1,843,0,0,"S",0,0,"FALSE",0,"TRUE","G/843/S","5153_01","Sadine Hinetthews","FALSE","Hinetthews","FALSE",0,1,0,0,"G/843/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,0,0,1,1,1,0,0,NA,1,0,0,1,0,0
29,0,1,"FALSE","G","TRAPPIST-1e",0,5235,1,TRUE,"Earth",1,844,30,605,"P",267,908,"FALSE",6,"FALSE","G/844/P","5235_01","Allyn Olivasquez","TRUE","Olivasquez","TRUE",0,1,0,1,"G/844/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,1,1,1,0,0,1,0,0,2,2,1,0,0,NA
40,0,1,"FALSE","G","TRAPPIST-1e",12,5157,1,TRUE,"Earth",1,844,814,2,"S",81.5399014351276,988.539901435128,"FALSE",79,"TRUE","G/844/S","5157_01","Melia Gardsondez","TRUE","Gardsondez","TRUE",0,1,1,0,"G/844/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,0,0,2,2,1,0,0,NA,1,0,0,1,0,0
13,1,1,"TRUE","G","PSO J318.5-22",0,5238,1,FALSE,"Earth",1,845,0,0,"P",0,0,"FALSE",0,"FALSE","G/845/P","5238_01","Gailia Blainson","TRUE","Blainson","TRUE",0,1,0,1,"G/845/P",1,1,1,"Earth","PSO J318.5-22",0,0,1,0,2,2,1,0,0,NA,1,0,0,0,0,NA,1,1,1
3,0,2,"FALSE","G","TRAPPIST-1e",0,5205,3,FALSE,"Earth",3,845,0,0,"S",0,0,"FALSE",0,"TRUE","G/845/S","5205_03","Dorene Roachez","TRUE","Roachez","TRUE",0,2,2,1,"G/845/S",2,1,1,"Earth","TRAPPIST-1e",0,2,0,1,1,0,0,0,0,NA,1,1,1,0,0,NA,1,0,0
2,0,2,"FALSE","G","TRAPPIST-1e",0,5205,3,FALSE,"Earth",2,845,0,0,"S",0,0,"FALSE",0,"TRUE","G/845/S","5205_02","Juanna Roachez","TRUE","Roachez","TRUE",0,2,2,1,"G/845/S",2,1,1,"Earth","TRAPPIST-1e",0,2,0,1,1,0,0,0,0,NA,1,1,1,0,0,NA,1,0,0
16,1,1,"TRUE","G","PSO J318.5-22",0,5241,2,FALSE,"Earth",2,846,0,0,"P",0,0,"FALSE",0,"TRUE","G/846/P","5241_02","Walley Logannon","FALSE","Logannon","FALSE",0,2,0,0,"F/1069/P",1,1,2,"Earth","55 Cancri e",1,0,0,NA,0,0,NA,1,1,1,1,0,0,0,0,NA,2,2,1
22,0,1,"FALSE","G","PSO J318.5-22",305,5212,1,TRUE,"Earth",1,846,0,148,"S",250,837,"FALSE",134,"TRUE","G/846/S","5212_01","Bobara Booness","FALSE","Booness","FALSE",0,1,0,0,"G/846/S",1,1,1,"Earth","PSO J318.5-22",1,0,0,NA,0,0,NA,0,0,NA,2,2,1,1,1,1,1,0,0
57,1,1,"TRUE","G","TRAPPIST-1e",0,5246,2,FALSE,"Earth",1,847,0,0,"P",0,0,"FALSE",0,"TRUE","G/847/P","5246_01","Glene Drakeekss","TRUE","Drakeekss","TRUE",0,2,2,0,"F/1070/P",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,0,0,NA,1,1,1,0,0,NA,1,1,1,0,0,NA
50,1,1,"TRUE","G","TRAPPIST-1e",0,5222,1,FALSE,"Earth",1,847,0,0,"S",0,0,"FALSE",0,"TRUE","G/847/S","5222_01","Delody Dunnisey","FALSE","Dunnisey","FALSE",0,1,0,0,"G/847/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,1,1,1,1,1,0,0,NA,1,1,1,0,0,NA
38,0,1,"FALSE","G","TRAPPIST-1e",2324,5247,1,TRUE,"Earth",1,848,6,0,"P",0,2330,"FALSE",0,"TRUE","G/848/P","5247_01","Roydo Yorkland","TRUE","Yorkland","TRUE",0,1,1,0,"G/848/P",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA
24,1,1,"TRUE","G","PSO J318.5-22",0,5226,1,FALSE,"Earth",1,848,0,0,"S",0,0,"FALSE",0,"TRUE","G/848/S","5226_01","Joyn Hahnstoneal","TRUE","Hahnstoneal","TRUE",0,1,1,0,"G/848/S",1,1,1,"Earth","PSO J318.5-22",0,1,0,1,1,1,1,1,1,1,0,0,NA,1,1,1,1,1,1
17,1,1,"TRUE","G","55 Cancri e",0,5260,1,FALSE,"Earth",1,849,0,0,"P",0,0,"FALSE",0,"TRUE","G/849/P","5260_01","Racy Fulloydez","TRUE","Fulloydez","TRUE",0,1,1,0,"G/849/P",1,1,1,"Earth","55 Cancri e",0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,NA,1,1,1
13,1,1,"TRUE","G","TRAPPIST-1e",0,5227,1,FALSE,"Earth",1,849,0,0,"S",0,0,"FALSE",0,"TRUE","G/849/S","5227_01","Darlie Morrencis","TRUE","Morrencis","TRUE",0,1,1,0,"G/849/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,1,1,0,0,NA,1,1,1,1,1,1,1,1,1
36,1,1,"TRUE","G","TRAPPIST-1e",0,543,1,FALSE,"Earth",1,85,0,0,"P",0,0,"FALSE",0,"TRUE","G/85/P","0543_01","Yolas Pooley","FALSE","Pooley","FALSE",0,1,0,0,"G/85/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,0,0,1,0,0,1,0,0,1,0,0,0,0,NA
50,0,1,"FALSE","G","TRAPPIST-1e",233,579,2,TRUE,"Earth",2,85,286.026410903158,0,"S",0,519.026410903158,"FALSE",0,"FALSE","G/85/S","0579_02","Scotty Trankliney","TRUE","Trankliney","TRUE",0,2,1,1,"F/108/S",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,0,0,NA,1,0,0,0,0,NA,1,0,0,1,0,0
14,1,1,"TRUE","G","TRAPPIST-1e",0,5262,1,FALSE,"Earth",1,850,0,0,"P",0,0,"FALSE",0,"TRUE","G/850/P","5262_01","Adanne Rilley","TRUE","Rilley","TRUE",0,1,1,0,"G/850/P",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,0,0,NA,0,0,NA,1,1,1,0,0,NA,1,1,1
31,1,2,"FALSE","G","PSO J318.5-22",0,5228,2,TRUE,"Earth",1,850,0,0,"S",267,774,"FALSE",507,"FALSE","G/850/S","5228_01","Berta Merce","FALSE","Merce","FALSE",0,1,0,0,"G/850/S",2,1,2,"Earth","55 Cancri e",2,0,0,NA,1,1,1,0,0,NA,1,1,1,0,0,NA,1,1,1
1,1,2,"TRUE","G","55 Cancri e",0,5228,2,FALSE,"Earth",2,850,0,0,"S",0,0,"FALSE",0,"TRUE","G/850/S","5228_02","Milyn Merce","FALSE","Merce","FALSE",0,1,0,0,"G/850/S",2,1,2,"Earth","55 Cancri e",2,0,0,NA,1,1,1,0,0,NA,1,1,1,0,0,NA,1,1,1
3,1,2,"FALSE","G","TRAPPIST-1e",0,5267,3,FALSE,"Earth",1,851,0,0,"P",0,0,"FALSE",0,"TRUE","G/851/P","5267_01","Stance Monsoney","FALSE","Monsoney","FALSE",0,2,0,0,"G/851/P",2,1,1,"Earth","TRAPPIST-1e",2,0,0,NA,0,0,NA,1,0,0,1,1,1,1,1,1,0,0,NA
18,1,2,"TRUE","G","TRAPPIST-1e",0,5267,3,FALSE,"Earth",2,851,0,0,"P",0,0,"FALSE",0,"TRUE","G/851/P","5267_02","Lerome Monsoney","FALSE","Monsoney","FALSE",0,2,0,0,"G/851/P",2,1,1,"Earth","TRAPPIST-1e",2,0,0,NA,0,0,NA,1,0,0,1,1,1,1,1,1,0,0,NA
30,0,1,"FALSE","G","TRAPPIST-1e",2,5231,1,TRUE,"Earth",1,851,42,1565,"S",1961,3570,"FALSE",0,"FALSE","G/851/S","5231_01","Janee Leton","FALSE","Leton","FALSE",0,1,0,0,"G/851/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,0,0,NA,1,1,1,0,0,NA,1,0,0,1,1,1
28,0,1,"FALSE","G","TRAPPIST-1e",58.7745048333397,5279,1,TRUE,"Earth",1,852,467,0,"P",0,832.77450483334,"FALSE",307,"FALSE","G/852/P","5279_01","Antony Flynnis","TRUE","Flynnis","TRUE",0,1,0,1,"G/852/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,1,1,0,0,NA,0,0,NA,1,1,1,0,0,NA
22,1,1,"TRUE","G","TRAPPIST-1e",0,5239,1,FALSE,"Earth",1,852,0,0,"S",0,0,"FALSE",0,"TRUE","G/852/S","5239_01","Jeroy Beckeetter","TRUE","Beckeetter","TRUE",0,1,1,0,"G/852/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,0,0,1,1,1,0,0,NA,0,0,NA,0,0,NA
59,0,1,"FALSE","G","PSO J318.5-22",179,5283,1,TRUE,"Earth",1,853,0,225,"P",6,714,"FALSE",304,"FALSE","G/853/P","5283_01","Deany Alshipson","FALSE","Alshipson","FALSE",0,1,0,0,"G/853/P",1,1,1,"Earth","PSO J318.5-22",1,0,0,NA,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1
29,1,1,"TRUE","G","TRAPPIST-1e",0,5240,1,FALSE,"Earth",1,853,0,0,"S",0,0,"FALSE",0,"TRUE","G/853/S","5240_01","Loisey Melez","TRUE","Melez","TRUE",0,1,1,0,"G/853/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,0,0,NA,1,1,1,1,1,1,1,0,0,1,0,0
27,0,1,"FALSE","G","55 Cancri e",7,5291,1,TRUE,"Earth",1,854,3905,0,"P",4,3969,"FALSE",53,"FALSE","G/854/P","5291_01","Luisy Gaington","TRUE","Gaington","TRUE",0,1,0,1,"G/854/P",1,1,1,"Earth","55 Cancri e",0,0,1,0,1,1,1,0,0,NA,0,0,NA,1,1,1,1,1,1
46,1,1,"TRUE","G","TRAPPIST-1e",0,5242,1,FALSE,"Earth",1,854,0,0,"S",0,0,"FALSE",0,"TRUE","G/854/S","5242_01","Briney Ellahan","TRUE","Ellahan","TRUE",0,1,1,0,"G/854/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,NA,0,0,NA
13,0,1,"FALSE","G","TRAPPIST-1e",0,5293,2,TRUE,"Earth",1,855,893,0,"P",0,893,"FALSE",0,"FALSE","G/855/P","5293_01","Annah Carsoning","FALSE","Carsoning","FALSE",0,2,0,0,"E/329/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
33,1,1,"TRUE","G","TRAPPIST-1e",0,5243,2,FALSE,"Earth",2,855,0,0,"S",0,0,"FALSE",0,"TRUE","G/855/S","5243_02","Dont Melez","TRUE","Melez","TRUE",0,2,2,0,"F/1005/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,0,0,NA,1,1,1,1,1,1,1,1,1,1,0,0
32,1,1,"TRUE","G","TRAPPIST-1e",0,5297,1,FALSE,"Earth",1,856,0,0,"P",0,0,"FALSE",0,"TRUE","G/856/P","5297_01","Candra Bushallert","TRUE","Bushallert","TRUE",0,1,1,0,"G/856/P",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,1,1,5,3,0.6,0,0,NA,0,0,NA,1,1,1
